id	text	label
989	" i particularly enjoyed the resounding chorus of chads united in parlance  "" affirmative action "" "" . we are truly a united people . """	0
20634	illegals are bankrupting the taxpayers. send them back.	1
21223	i like my lakes like i like my white men . superior .	1
18597	another pervert liberal ... fancy that !	1
15805	. exterminatory jew hatred  it's in the quran	2
15559	us white people aren't supposed to reproduce with each other . # whitegenocide	2
9348	" rt reinhard wolff of claims the  "" zio-globalists "" "" want to destroy the white race """	0
19806	here you go, folks. a handy-dandy guide to who hates ted.	1
17467	wrong tariq ! white people are told to shut up & accept how evil we are ! if we protest we are vilified as racist bigots ! screw you ! stop ! !	0
20733	"rt : need to ban """"no go zones and the practice of sharia law. need to bloc muslim refugees from middle east unless"	1
12496	kill these people	2
5376	the anti-white liberals want our destruction above all else  but the more curious is that most liberals are white !	0
905	with the latest on pres . obama's # va scandal  joins # dcwatchlive radio now :	0
18344	what's your favorite vintage of cuck tears ?	2
6531	"  "" lol you aren't being wiped off the planet ! you're a paranoid racist white supremacist ! "" "" "" "" lol kill all whites "" "" # whitepower """	2
11650	lol  that doesn't advance your narrative . unifying non-unified people .	0
19241	brain damage!! blacks never created anything but human shit	2
7739	european jewish congress slams polands lack of concern over anti-semitism	0
13271	glenn beck draws 20000 to birmingham in the ultimate # cuckservative march	0
10037	they're not white supremacists you illegal immigrant parasite .	2
20099	urban environment is your code for filled with niggers right?	2
9716	im confused . mr . jewberg sent a notice to white people saying i should be ashamed to be white . who do i trust ?	2
545	its not a phobia if the islamic want to kill us ! better to kill them first ! period !	2
1804	what would you call a she wigger ? a whoe ? twick ? oh i remember a stupid white bich !	2
8291	white people donating to white organizations is bad . jews donating to jewish organizations is good .	1
20883	Take a bullet like a fucking man you faggot -me to that gay faggot Nigger kike David Hogg. I'm not a fag but I'd fuck him if he came into my cell on death row in Texas.	2
21018	I don’t think I’m racist I love black people I think every family should have one	1
9314	" lol literally first exhibit i encounter at us holohoax museum - a  "" survivor "" "" begging for shekels ! # withjewswelose """	2
16146	inclusion for everyone except those with a european identity	0
7789	he is 1/2 white adopted by white parents.what injustice did he ever face ? looks like he benefited from the freedom that flag represents !	0
13082	: isis your days are numbered ! the us army is going to kill every single one of you khawarij qutbi radical ji	2
4631	yes ... white nationalist	0
3683	who is white ? the irish and italians were discriminated in the past . the germans have t	0
10859	splc counts black hispanics as white	0
15460	thank god there is nothing bigger going on in the world today so you can talk about charlottesville so many months later	0
16505	what could be a greater waste of your time than asking your # truconservative congressman to stand up to political correctness ?	0
18621	bought  and paid for by islam . this stupid  evil woman !	2
291	anti white ? see i knew this was a scam . stop lying to yourself  snowflake . just because you criticizeracists and bigots  doesn't mean you're anti white . coward	1
4011	christians & jews don't kill when one of their syangoges of churches are defiled . afghani's are a sick bunch .	2
8691	finns protest against increasing number of non-white invaders # auspol via	2
8227	via : 9 steps to successfully counter jihad # tcot	1
12275	breaking - # israel preparing major action . tv reports hamas organizing women & children human shields to prevent israel's response . criminals	1
10954	those crooked politicians dems or rinos will never admit fault . they sold their souls for power and money .	0
5977	have you ever seen a race with no competitors ? black / white are invalid colours of stigmas & power .	1
3121	correctthink is absorbed osmotically in nyc . there are sane people but few & far between . fox will even	0
8472	1 .   and created / promoted the fake news pedo banner bs last week	0
16270	one jew is too many # withjewswelose	2
857	white brothers  i come at peace	0
7266	the usa will no longer be around by then thanks to racist white liberals and illegal welfare bums .	1
16059	he's bitter stalin eventually cracked down on the jews . too late for the white russians	1
16705	& the opinion of the majority is more important than sappy emotional pleas by extreme minority groups . no means no !	0
4238	just those representing the interests of people of european heritage	0
972	" a jewish attention-whore homosexual who  "" prefers "" "" congoid men thinks he speaks for the dwindling white race """	2
10328	. thanks for joining # istandsunday  beth . god bless you !	0
7818	i believe that white people are the best people  we yellow and black people can only become white slaves	2
2981	: new black panther negroes have started mobilization to burn white communities	2
9390	' holocaust ' debate / comments / news holocaust hoax day 23 january : i visited dermot mulqueen over the anniv ...	1
7869	illegals suck jobs from every level of us work force . flood lowest jobs & cherry pick the best ones . vermin . need orkin !	2
19251	they are animals,been this way 1400+ yrs. they dont want change. goal is to spread their misery,misery loves company	1
6730	aint that america : white house unveils new gender inclusive restroom  gay power couple invietnam	0
12017	your religion was founded by a white man	1
5823	america's freedoms are too good for these muslims that hate us they should be deported immediately	2
15485	the left would literally rather a white man murder 700 people  than see any other race be found guilty of jay walking . it's pathetic .	1
9992	the california gop convention is under siege by protesters with mexican flags	1
20851	Liberal White women are garbage people - I hope they all meet Mollie Tibbetts' fate. Here's another one for the trash heap:http://archive.fo/8htSI	2
4900	because i'm not a racist	0
15049	but you have supported pathetic weakling boomer cucks like sessions .	0
9340	" rt condemns trump for stoking  "" the enmity of all muslims . "" "" their poor  precious feelings ! # nrorevolt """	1
7382	white power ! ! !	2
20911	We signed the Mayflower compact so we could throw the corrupt ass***es out of our government. Keep up the good work Patriots in the WH. True Patriots are proud of everything you are doing to cut the cancer out of our Republic. Just remember Treason = 1 bullet, 1down - NEXT! Never have to deal with those traitors again. God Bless!	1
5201	man it's good to be white ! # whitepowerwednesday # ihateblacks	2
8403	" it's happening . wash-times columnst says 2 cruz affairs accurate . says  "" online "" "" news org ( probably breitbart ) sitting on story """	0
10144	white pride syria	2
1534	nice try sparky ... fake news just like yourself ! ! !	0
4054	fair's advertisements have been rejected because of racist content . fair leaders have ties to white supremacists groups .	0
12662	send all the # blackliesmatter activists to liberia .	2
11087	you can't be a independent thinker and work for a jew . attacking white racial interests / cucking for israel is usually demanded .	1
1799	what is this ? strike and poor consideration towards customers ? is this german way of life ?	0
7157	pro-whites r the target . antifa are tools of the system . further  antifa / blm are terrorist	1
8128	that's for you bud # hoodsoff # hoodoff # opkkk	0
10813	remember : these non white hoards will be dropping litters for decades to come ! america buried in a mudslide + republicans smile !	1
19735	and pork. mmm bacon. or clothing of mixed fabrics (as long as they don't look gay).	1
1892	you've proved my point . you are anti-white . please keep attacking innocent white people w	2
848	when are we as americans going to show these allah faggots what pain and death look like .	2
8356	your prob right .. however  the klan would have more money so better weapons	2
5701	" the typical  "" hate the sinner  love to hate "" "" mentality of the anti-gay religious right ... """	1
8739	heroic 13 year old white girl stops brutal black robber-killer in south africa ! read more : via	1
10052	total annual cost of illegal immigration to american citizens is expected to surpass $ 1 trillion dollars by end of 2017	1
17407	when the south is free  we will re-establish the coal industry as a prelude to re-establishing our manufacturing base . - -	0
2491	ooga booga where da white wimmin at	1
8415	" rt  "" alt-left "" "" draws a false equivalence . they're "" "" antifa "" "" who avow violence and anarchism / communism . every alt-right organ is nonviolent ... """	0
19311	you laugh because you don't study- it's clear- as long as mendels law is in effect whites can never be the first humans.	1
8598	being against illegal immigration has nothing to do with race or white supremacy  moron . i'm mexican-american and support	0
15995	don't capitalize the j in jew . it really gets to them . plus jews never capitalize the w in white . exceptions : titles & beginning a sentence .	1
18704	here's an intriguing piece by on the # altright and southern	0
16533	white people are fading away bye bye	0
7854	if black dysfunction is an indicator of institutionalized white supremacy  it appears cities get more white supremacist as they get blacker .	1
7790	he is white like you - delete this is wrong  people lie about him .	0
7866	ignore him . he's into little white boys & his heart is broken that shaun isn't white . serious weirdo . wants dna .	0
20395	if you can't stop the trannies, you aren't gonna stop muhammad, m8.	2
20921	James Brown body double sewer mouth 'impeach45' mad # Maxine Water ...and her mad supporters needs to be waterboarded then straightjacketed from politics! https://youtu.be/KpXI9zmnyb4	2
3892	: no excuse not to - neoliberal media / establishment is about to throw th	0
1637	she's a jew convert.the worst type.jews hate white people .	2
10943	third world immigration will make europe and america increasingly resemble the third world . # confessyourunpopularopinion	0
13669	the white trash continues under . take them down # hoodsoff # opkkk	2
1585	or white genocide	1
19321	you globalist scumbag. one of soro's puppets # lowlife	2
18644	comprehensive # amnesty threat . rewarding # criminal behavior ... # immigration # mexico	1
12602	one in six east germans thinking like national socialists via	0
12400	i gave you a template for respectability  but i am positive you will not follow it and # chimpout instead.this is exactly what my side wants you to do  which will draw our people to our side in greater numbers . # thanks	0
17983	it could be some jews telling them to . jew trying to get muslims to bomb goys !	2
8416	" rt  "" cuckservative "" "" strategy was to play identity politics with minorities and take the white vote for granted . mind-numbingly stupid . """	1
11581	if you hire illegals you support slavery  cheap labor needs to go  along with you  cheap bastards !	2
15815	100 % white 100 % racist 100 % national socialist # napow # nationalsocialismnow # lovens # wp	2
7591	: linking the cops to the rally is lame . paul ryan supports globalization and white genocide becaus	0
7407	would world where blacks were genetically dumber than whites look any different from our world ?	2
4851	also  what makes mn illegals special is that they hate you and hate america . but you insist on paying for them .	1
17938	i'm white ... married to black man 9 years ... do i count ?	0
8259	what race are muslims these days ? most of you don't even deserve to b classed as human race you mug	2
19069	why do hate crime laws only apply to white people ?	1
13519	oh yea  i forgot ... america was rounding up all the black and brown people and gassing them .	2
16091	i don't need a map to show me what an embarrassment you are to your ancestors and culture .	0
8158	the problem is stupid white liberals who vote against their own culture  society  people  and best interest .	2
7519	" who are your people ? what did you do to help  "" your people "" "" in advncing the human race  besides just having pale skin ? """	1
8908	muslims want to kill us all . you first please .	2
10959	to loudmouth idiot and racist jemele hill ; potus trump isn't a white supremacist but bill clinton is . i bet you vot	2
6394	unless you're of coloror gay  or ... not white	1
5100	i'm with you i love the white brotherhood . white power ! ! !	2
1298	don't make the white kids angry . # unitetheright # charlottesville	0
15186	i don't know why dems can't accept that people of color have varied viewpoints . they do not see this common characterization as racist .	0
4788	11 . # veersavarkar the first indian leader who successfully started - a ganeshotsava open to all hindus including ex-untouchables ( 1930 ) .	0
9462	adl dimbulbs freak out over inmate styled clothing : the criminal supremacist jews at the adl and it's gang lea ...	2
20412	"rt now deport them!!: """": illegal immigrants arrested protesting at capitol # immigration # noamnesty"	1
5769	9 year old white boy commits suicide after being tormented for months by racist arabs przez	1
4129	i don't hate anyone . i hate some regressive political systems that oppress people .	0
1050	" when you say  "" national socialism  "" "" do you mean to say you support a white america with socialist tools like public healthcare ? """	1
9996	the establishment is only supporting trump in the sense that cruz has no appeal beyond a narrow slice of evangelicals	0
16519	white flight from southern democrats doomed landrieu via	0
9175	what's the white percentage vs black ?	0
10117	when he visits america in the fall  modi will most likely rock out madison square garden .	0
14456	ok to hate new york city again : it looks like new york citys brief flirtation with white civilization ( 1994 ...	1
909	wrong race . white victims = media could care less .	0
1700	the extermination of the white race : facts about britain and non-white invasion | read more :	1
20555	: # trump needs to rescind the order that law, intel, military can't get training on sharia & jihad	1
1095	... how about white people who didn't know their ancestors were enslaved by other white people ?	0
17778	centers around predatory control of queers & hires molesters like . why would they hate trump ?	2
16973	hindus have historically welcome jews and india remains committed to protect jews . they have a second home in india . it is our priority .	0
5721	# bodypartsmatter to us but not to obama blessing planned parenthood & defends muslims - illegals who kill kill every minute	1
2089	absolute proof jews enemyof white race !	1
19950	some body shoot that dumb bitch and put her out of misery	2
10209	"  "" i stand fer the confederacy but i hate you racist white people ! "" "" """	2
3225	hey there white not what do you think of this ?	0
16960	he targeted a race of humanity and spoke of aryan race . he could hsve chose not kill these ppl but he didn't . he wanted to kill them .	0
17680	: whoops : muslim charity praised by british pm and prince of wales under investigation for funneling money to ...  ...	0
10057	trump only sells in the south  the northeast  and the west coast . in the vast  sparsely-populated interior of the us he really struggles .	0
1211	atlanta is pretty bad  but our blacks are much meaner in st . louis lol . they'll kill you	2
17912	i hate black and muslim race . i belong to aryan race  how may i help your movement ? please give me tasks	2
16569	yes kill all christians	2
3994	breaking : 17 black thugs arrested for burning white girl alive ... the msm is silent via	2
9947	so making a product people want and selling it to them is exploitation  even when both the buyers and i are happy ? o kay .	0
19436	she shouldn't be surprised. leftists and homosexuals are severely mentally ill.	1
16662	" rt mentioning an entity like  "" white christian america "" "" without the requisite tone of contempt or shame is needless to say highly suspicious . """	0
9645	hitler * champion ofaryan ( white ) race *	2
8356	your prob right .. however  the klan would have more money so better weapons	2
12625	podcast : jeffrey tucker  libertarianism & the alt-right	0
9273	"  "" : i killed them because they were white "" "" ; """	2
12929	you lying pos racist / / /	2
8049	pretty much . why would jews ( who look like white men ) bash themselves ? oh ... they wouldn't .	1
9459	academics have told us  from their great wisdom  that all white skin is racist . if i lived where everyone is white  would i still be racist ?	1
4929	can't these people go ahead and get raptured ?	0
21335	what do you call a muslim feminist ? dead .	1
14559	sure . it's a big conspiracy . of course it is .	0
13856	you people should see how the social justice warriors are making white people look and how they are ignoring white people !	1
1381	i blame this anti-white violence on jews ( like tim wise ) . they encourage this .	2
11724	poland [ formerly in wwii forum ]: i'm new to the holocaust debate and i'm looking for some basic background ...	0
16579	you don't understand white identity .	1
864	white extinction is victory tbh	1
14474	please subscribe and view my jew lies white genocide playlist non profit	2
9893	promise of patriotic americans kill every member of isis kill everyone who supports them	2
8330	yet claims to represent the white american people and the betterment of said people ... i beg to differ .	0
6858	don't be stupid ! ! american classic idiot ! ! !	2
2521	recruiting white nationalist with a jew as your mascot ? talk about mixed message .	1
14847	" rt . look at the flag  "" robb "" "" we under no illusions & the # msm blockade of # information futile # maga # dc # obama """	0
975	" and your  "" white "" "" race is not pure  racial intermixing has been occurring for millenia . see hellenism """	2
6707	: political correctness is gonna kill us all .	0
1462	its taken them awhile  but thankfully more whites are awakening to the destruction of their culture by the cultural marxists .	0
2745	which ones ? all of the people who lived in the south ?	0
12323	even if white birthrates rise it can't match the combination of non-white migration and the net births of non-whites already here .	1
19238	"as a group, whites produce much more wealth than they """"take from the system."	1
2969	: be brave and admit you a / zionist racist full of hate islam historicallywhat about your money collector	2
272	all lives matter we are not black and white we are men and woman as soon as black lives matter sees that true hate and racism will end	0
7435	you're missing the point . 1 black attacking 1 of my white people is 1 too many .	1
16156	it's a good thing ! : oklahoma ruling imposing marriage redefinition an attack on freedom # 1m1w	0
18873	people are finally waking up to the corruption .	0
21100	What is the only football team a black person can join? The stealers.	1
18023	licensed to kill : the inevitable fallout of the culture of death # prolife	0
14815	" .  "" kill any jew who falls into your power "" "" - muhammad in ibn ishaq's sira """	2
19989	its all about handouts, from the us, uk to africa..expect them to work and the expect handouts..ahhh shame	1
20435	yes, e-verify, penalties for illegals employment, seizure&forfeiture for housing illegals,no welfare, would result in voluntary deportation.	1
3454	please subscribe and view my non profit white genocide jew lies playlist	2
13829	yeah faggots	2
12738	the rebels in eastern ukraine got the optics right .	0
8457	# home # hearth # heritage # family # community # nation # white imagine a world in which whites cared about white .	0
18805	lol  something with such a non offensive message is still considered racist  white supremacist and extremist .	1
75	the uncultured and uncivilized men from cental india who invaded asia destroyed the great persian culture  destroyed remains of indus	2
4462	the secret jewish history of game of thrones via	0
12897	with over 60 % of the white vote going to moore id say the racist homophobic redneck hillbilly demogr	2
4170	if a politician won't say outright he is for the white race  its because he isn't ! vote right / vote white !	1
20994	Why are black men good at basketball? The whole point is to run, shoot and steal. Oh and their knee grows.	1
17666	: most of the comments on this article are negative . like it or not  breitbart is right . trump is losing his	0
18973	there is no law saying white people cant enjoy the same freedoms as every other race . take ours we take yours in court .	0
20680	my blood is boiling! damned drunken illegals! leave, take your children and get out now!	2
20901	The US and UK are jealous of Russia selling a shit load of out of date weapons to Syria and need some plan to dump the weapon stockpiles. So, bomb the shit out of Syria.	2
14453	of course it was racist but all the white slaveholders held all the levers of power in society so no one could do anything about it .	0
19465	seriously, why can black people succeed in athletics like in the bcs championship, but not in math or science?	1
3401	no  the white population will literally be replaced with a new people  l	1
18934	tell us will you be practicing sharia gender segregation ? illegal .	1
11364	blacks are the racist ones here obviously . it's not even close to labor day ! white is a summer color !	0
19555	it's a scientific fact that the white race is superior. # opkkk	2
18484	" rt nyt portrays hungary as third reich by invoking camps ;  "" wholly ignores influx of jihadists it is seeking to deter """	1
5526	white people ate criminals . brown people are islamic terrorists	2
16007	euro jews may be white  but tariq is still a puppet ...	1
9461	adl : trump's linkage of jewish donors to white supremacists ' obscene '	0
6802	boycott & bankrupt corrupt religio . - fanatic racist # alec magnates = # blacklivesmatter	0
16106	i know . but not flying the flag is elevating your feelings over sound strategy . let the media call the	0
12494	kill isis . kill farooq . kill islam . love america . love jesus .	2
19608	27 years later after millions and their sponsored hordes have already been given citizenship	1
10343	4 russian warships launch 26 missiles against isis from caspian sea whilst cameron & obama talk about what to do .	0
3047	anonymous tweeting is new white hood rt : blacks absolutely should go back to africa .	1
812	useless turds . in a year all non-fag white men will be with us .	2
12903	yall stupid white people gave it to us	2
20071	you're such a stupid nigger that you don't even know what pseudo means.	2
12673	simply put  jews brought violent degenerates and islamic jihadists into europe . i stand for white countries and people	2
12943	"  "" : uae : indian man charged with insulting islam on facebook "" "" stop uae """	0
14974	africans back to africa . this is a white country !	2
3124	cuckservatives : kevin williamson on trump  sanders  and national socialism via	2
7761	funny thing is he a white idiot	2
10332	... more human misery in the name of islam - laughably called the religion of peace by the simple clueless !	2
17371	uk universities to ban feminists and conservatives to avoid offending muslims	1
5846	as white america is perpetually under assault  the numbers may change .	1
19333	they are ugly, defective people. nobody likes that.	2
17960	illegal is illegal send the illegals home .	2
21002	"Kitchen appliances salesman to the Jewish man.. ""Sir would you like a tour to the new LG oven ?"""	1
4198	is dividing our country . what were small groups of hate ( kkk / neonazis  etc . ) now have droves of crazies flocking to them . well done dnc	1
12083	" rt  "" referendum "" "" on # trumpheck yes it was # america wants agenda.take notes dems & republicans # maga # ga06 """	0
20907	Nuke 'em 'till they glow and use them for runway lights.	2
7720	democrats already have the black vote . dems nurder your unborn children . sell their body parts  take donations fron drug companues to keep your youth hooked on drugs .. they accept contributions from private prison systems to house the 70 % black population . its dems winning formula	1
2168	cernovich the jew who says white identity is bad ?	2
18811	lost respect for a lot of people post-shelbyville . organizers  attendees & support	0
17758	blacks behave well in black countries because they have laws made to control black people . ie  stronger laws !	1
3415	now you have ' white guilt ' debates and anti-white agitation all over your country  blm  antifa etc . wish you lots of fun with that .	1
7122	nothing will stop the marxist destruction of the white race  it doesn't matter what the white race has done  doing now or will d0	1
8529	a world without white people : a visual look at a mongrel future via .	1
15257	it's funny you think a white country should have non-white nationalists . a country is i	1
15193	i know yall are broke  but you can help make america white again by sending this blackie backie .	2
11337	are you saying nazism and pro-white identity are linked ?	0
4695	" i've been telling people  "" overwhelming diversity can / will undermine social cohesion "" "" """	1
6445	white nationalism	0
3927	africa is oppressed by systematic white supremacy just like the us . the syst	0
3538	the evolution of white supremacy in carolina ( part iv ) via	0
14111	blue and black or white and gold ?	0
10049	tickling the surface of those out to kill us all # rt # stopislam # makedclisten # bansharia	2
4212	it won't be long before ( name your liberal group here ) all won wwii for america . those white guys carried the water and bullets .	1
11217	# nehru helplessly saw hindus being killed .. rss formed 3000 relief camps for hindus being thrown out of pakistan  during partition # rss4india	0
6449	white nationalists aren't nazis stupid commie .	2
1531	neo-nazis have given anti-semitism a 21st century makeover :	0
6153	looks like we ( bjp ) will win majority in maharashtra and haryana	0
15573	we are going to be free white and proud . your pc prison will not hold us forever ... a white	1
19288	idiots. chickens.	2
1303	dumbocrats help me out here . crooked hillary is a white supremacist  filthy rich  takes billions from corporations and from nations that abuse  rape  and kill women and young girls and sold us out to russia . these are things libs are supposed to hate yet you worship her ! yikes	2
3540	the first college was built in africa . the second college of the world was built in spain by africans . u will say africans are white . lol	1
12215	aka the jewish pedophile ring .	2
327	black officers torn between duty and race | american renaissance	0
14527	since most people don't know pence  this could be true . maybe he will just keep to the background .	0
2326	i'm not sure any compromise on daca is acceptable to most which is the direction the wind is blowing	0
13424	justice is served for tortured rat socialist germany was the first nation to enact strict anti-cruelty laws .	0
15480	the genetic basis of intelligence is unrivaled by science and proves that low black iq is hereditary # thingsthatpanicprogressives	2
11046	white south africans trapped like frogs in boiling water as anti-white racial violence escalates # swrm # sa # africa	1
10192	you should dead  racist  motherfuckersthis is ku klux klan	2
7353	when the says they're not racist ... what are you then ?	0
3341	jews responsible for all of worlds ills  says al-aqsa preacher via	2
13163	at least we will know where to send all the illegals  let them drain your economy ! !	2
3002	a handful of deranged  belligerent white trash lashing out at immigrants-pathetic-ignorant-low information - miserable .	2
13485	no  it was just blacks . white liberal cities like seattle  boulder  portland  and state of vermont are fine .	1
20859	Mexico isn’t sending their best.	1
20982	"Everyone is so politically correct these days... You can't even say ""black paint!"" You have to say ""tyrone can you paint that wall please?"""	1
17865	he's biracial too  as i recall . not sure if it's white / arab or white / black .	0
18415	you mean white liberal who hated trump and wanted to kill trump supporters	1
20626	shouldn't have funds for any illegals other than expediting them out of here asap.	1
18077	no amount of foreign aid can substitute for an inherent racial lack of capacity for freedom .	1
4093	heimbach is a fat  slovenly  disgusting anti-white commie snitch .	2
7223	spies in the sky : us seeking to militarize africa with secret # drone bases	0
644	only phil bryant stood strong  while foreigners like nimrata haley and cucks like robert bentley bowed to the left	2
14317	islamists latest shocking brutalisation of # myjihad # arrestshazia modi muslims # femen	1
6725	actually  the antifa attacked a peaceful gathering . we have pics and videos .	0
5656	" montreal : muslim kindergartner permitted to block out music :  "" i find it sad for the child and the teacher  who m ... """	0
20434	deport those little turds!!	1
2714	well  it's more soros has supported organisation that support antifa and some speculate	0
18279	this is such a poor graphic . where are asians ? and how about we separate legal hispanic	1
620	no no no no no no ! ! ! when whites get angry  it's this	1
9048	that's a anti white agenda perpetrated by the jews	2
12544	muhammed was a pedophile and invader of europe.muslims are pawns of greater power structures	2
9776	liberalism only sees individuals . it doesn't see ethnic networks like jews in the media or pakis and indians dominating gas stations	2
6977	i'm actually saving for a set of bagpipes . what better way to honor your heritage than learning their traditional instruments	1
10013	the real racism in america is against white people and the neocon support of open borders is the ethnic destruction of america !	1
16008	europe must follow national socialism to save itself from barbarians .	2
8990	repeal all gun and drug laws . problem mainly solved . most black people  unfortunately  support the wars on both	2
18900	roosh isn't even white enough to be in a white power movement and anglin is a mongrel .	2
19279	if they are in daca they were brought here, if they were born here they're an anchor baby.	1
17221	rj sharp has hate in his heart . he's to be petted . not liking trump doesn't make him a white supremacist . but believing he is makes you a fool	0
21212	*most boys @ihatethiskid I'm not sexist but all the internet does is show that most girls don't know how to form their own opinions.	1
20711	it is time to close the border by using the military; and start enforcing e-verify; deport all illegals	1
16368	the code word of using victim hood to support white supremacy is stupid - i have no problem admitting it .	0
19466	victories against illegals in nc, or, and texas?	1
18331	we've done our homework  those of us opposed to the extinction of the white race  that is . # tcot # ccot # wr	1
19027	well  well  well . there is a lot a hate i you sir . i am 100 % muslim but i don't hate you . seek knowledge  not hate .	0
9413	90 % of all interracial crime is black on white . white people have paid a terrible price for trying to live with blacks .	2
10682	keepin ' it white : how the jews won the west ( 4-15- 15 ) - renegade broadcasting # withjewsyoulose	2
13062	2/2 / 17 : white house press briefing	0
20943	"Why was the pastor bad at slang? He took the saying, ""I feel you"" too literal."	1
19224	islam =monstruous machine destroiyng human minds trough congenital child abuse. antihuman,supremacist	2
16975	his time had come  he started to criticize white identity more and more	0
5524	white people are indifferent who mostly sleep walk throu	0
6966	i just got news my friend is in the hospital with broken ribs from last nights uc berkeley riots ... possible liver damage .	0
11103	you're not activists	0
18233	the politicians run the police  the police don't run the politicians . lot of people don't get that fact .	0
4450	the only difference between and the is the bedsheets and pointy hats # icantbreathe	1
11415	defend the aryan race . they'll learn from they're wide awake nightmare	1
1227	black thug attacks old white man with urine because of slavery # swrm # blackthug # whiteman via	1
2110	and how were the alt white peaceful when they attacked white leftist american citizens ?	2
1666	stfu that's why the cia labels the kkk as a terrorist organization # gtfothiscountry	0
12426	i'm white and i'm not your people and do not support anything about you . you are nothing but dellusional and trash .	0
15442	speaks 2-3 p . m . today at values voter summit ! > > # pjnet # tcot # t2sda # orpuw # lnyhbt	0
9501	as an excuse to be racist .	0
10528	go back to mexico don't like it leave democraps suck queers	2
1303	dumbocrats help me out here . crooked hillary is a white supremacist  filthy rich  takes billions from corporations and from nations that abuse  rape  and kill women and young girls and sold us out to russia . these are things libs are supposed to hate yet you worship her ! yikes	2
20362	# 2a # molonlabe arrest the dc terrorists too! rt	1
4066	german ministers agree tougher rules for migrants posing security risk	0
9868	patriotic germans demand # angelamerkel be hung for attempting to genocide the german people via	2
20081	yes we can nigger applies to all colirs including the # kkk got that white niggers	2
2052	: it's a wonderful race : proud of your white aryan # heritage ! # whitepride # whitepeople # europe # european	0
8432	" rt planned parenthood's own poll found just 58 % of women  "" oppose "" "" hobby lobby decision ! sbalist """	0
5585	you sound absolutely stupid and you can always get some white ppl to follow a black man who hates other black ppl ... # devilsobusy	2
13026	" you've become completely incoherent   "" 143 . "" "" ( don't lie--smarter people will come along and nail you . muted . ) """	0
19549	so much work ahead to fix western civilisation. sadly, some (not all) of those hogs of satan, do deserve to be beheaded # humanwaste	2
20680	my blood is boiling! damned drunken illegals! leave, take your children and get out now!	2
16685	" would he do this to a non white family ? white people are thought of as  "" easy targets  "" "" because many are """	1
5619	"  "" we must secure the existence of our race and a future for white children "" "" """	1
21394	Classmate : : So , which one of your parents is black and which is white ? Me : : My mom is white and my dad is black . Classmate : : (trying to by funny) So , your mom was a rape victim ? I was 17 years old . 	1
10250	" it's because they  "" cuck "" "" their own voters and use power to advance the left's agenda . see amnesty or gay marriage """	0
3513	take this epithet seriously ! to sharia observant followers of islam  kafirs are indeed on a par with animals !	2
19077	women and jews did this . the white nations need white sharia and ns today  tomorrow may be too late .	2
2579	swedish telecom advertises helping women cheat on their husbands with negroes # swrm # niggers via	2
13487	no  white women are on average closer to white men in intelligence than black men or women .	1
14533	so let me get this straight - these are images of one racist slapping another at a white supremacist gathering ?	0
11078	yea their minds have been polluted by the jew media	2
12411	i thought you had to curb stomp someone to be a white supremacist ?	1
19680	that goat fucker tried this shit down south he'd have his head intimately acquainted with the pavement	1
3679	white supremacy in multi-racial america . why ? our adversarial interview with # charlestonshooting	0
16137	if you import the third world you become the third world .	1
20817	Anyone shouting Allahu Akbar should immediately be shot. There is no place in civilization for the barbaric Satanism known as Islam	2
16500	were racist for standing up for white pride.but darkies can have all the hate grps they want wtf	2
16331	splc is the brain  antifa are the hands that throw punches	0
19471	you are a blond you don't know your ass from a hole in the ground ! no matter what color your hair is your blond .	1
16229	nationalist front to host white lives matter rally in middle tennessee via white is beautiful  ! !	1
9162	we've got everybody at my church from white  black  hispanic and asian . everybody loves everybody . wow  huh ?	0
5270	or  for that matter  mainstream media . that's why rubio had to go negative . he got no earned media otherwise .	0
19134	irony here is we are stealing away the very talent which could stabilize third world countries & thereby avoid influx of refuges & illegals.	1
14961	a result of years of oppression and exploitation of the white # workingclass - # whitegenocide # hitlerwasright	2
12113	" video : liberals sign petition to support white privilege tax  "" """	0
4427	that attitude is all over stormfront . stormfront is filled with the defeatists . they don't really care about the white race .	0
4011	christians & jews don't kill when one of their syangoges of churches are defiled . afghani's are a sick bunch .	2
2987	: the jews know who belongs in the white house.jews .	1
5990	hillarys treason w / classified emails and obama and his illegal spying on the american people are the ones who should be in prison	0
10711	mexcrements had no interest in this continent till white people built something here .	2
13131	american patriots come in all colors  shapes  and sizes . united we stand divided we fall . dems trying to enslave us with high taxes .	0
10856	sorry  ... my white privilege marginalized the black racist guilt trip	2
17661	: i have never seen any evidence that robert spencer is racist . bring your proof or be a vile hate spr	0
5641	" here's another budding  "" moneyville "" "" murderer in brunswick  ga : """	0
996	" islamophobe defined in 20 secs w / via youtube  "" the white house's islamophobia "" "" """	0
5471	we will still have comments	0
13435	like blaming jews for everything like white nationalists ?	1
5232	new plans for rebuilding prora  the large hitler-era vacation resort # swrm via	1
10586	i learned all i needed to on 9/11/2001 . islam wants to rule the world .	2
1830	white supremacists are cancer . pure hatred and ignorance . i honestly feel sorry for people who are sick	0
805	understanding women and how the jew ruined her and white society . pls ck my latest thx !	1
20163	take your worthless black asses back to africa. fuck you.	2
9887	populist = american . so racist is code for anti-white  populist = american . as opposed to rentier transients .	1
20550	if we get a wall, mass deportations and a muslim ban, i will be a little happier.	1
19118	: when a jackal's time of death arrives it races towards the city	1
